name	taxonomy_id	taxonomy_lvl	GF6-1P.bracken_num	GF6-1P.bracken_frac	GF6-2P.bracken_num	GF6-2P.bracken_frac	GF6-3P.bracken_num	GF6-3P.bracken_frac	GF7-1P.bracken_num	GF7-1P.bracken_frac	GF7-2P.bracken_num	GF7-2P.bracken_frac	GF7-3P.bracken_num	GF7-3P.bracken_frac	P2558.bracken_num	P2558.bracken_frac	P2560.bracken_num	P2560.bracken_frac	P2618.bracken_num	P2618.bracken_frac	P2620.bracken_num	P2620.bracken_frac	Q1T1.bracken_num	Q1T1.bracken_frac	Q2T2.bracken_num	Q2T2.bracken_frac	Q3T3.bracken_num	Q3T3.bracken_frac	Q4T7.bracken_num	Q4T7.bracken_frac	Q4T8.bracken_num	Q4T8.bracken_frac	Q5T4.bracken_num	Q5T4.bracken_frac	Q5T5.bracken_num	Q5T5.bracken_frac	Q5T6.bracken_num	Q5T6.bracken_frac	Q5T9.bracken_num	Q5T9.bracken_frac	Q6T10.bracken_num	Q6T10.bracken_frac
Providencia alcalifaciens	126385	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	693	0.00012	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactobacillus alimentarius	1602	S	0	0.00000	0	0.00000	0	0.00000	111	0.00005	48	0.00002	49	0.00002	0	0.00000	0	0.00000	109	0.00001	24	0.00000	0	0.00000	0	0.00000	0	0.00000	368	0.00009	83	0.00005	0	0.00000	0	0.00000	0	0.00000	26	0.00001	0	0.00000
Enzootic nasal tumour virus of goats	239365	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Actinoalloteichus hymeniacidonis	340345	S	0	0.00000	0	0.00000	0	0.00000	19	0.00001	0	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Leuconostoc phage phiLN03	1262515	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Rummeliibacillus stabekisii	241244	S	14	0.00001	0	0.00000	0	0.00000	25	0.00001	39	0.00002	50	0.00002	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Leuconostoc sp. C2	979982	S	0	0.00000	100	0.00006	313	0.00035	21	0.00001	11	0.00000	19	0.00001	0	0.00000	338	0.00002	163	0.00002	129	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Delftia acidovorans	80866	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Chryseobacterium piperi	558152	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	22	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Corynebacterium marinum	349751	S	0	0.00000	12	0.00001	0	0.00000	31	0.00001	179	0.00007	51	0.00002	129	0.00002	0	0.00000	246	0.00002	0	0.00000	24	0.00002	26	0.00001	0	0.00000	23	0.00001	10	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptococcus suis	1307	S	0	0.00000	29	0.00002	45	0.00005	13	0.00001	45	0.00002	37	0.00001	0	0.00000	0	0.00000	60	0.00001	87	0.00002	0	0.00000	0	0.00000	0	0.00000	43	0.00001	28	0.00002	0	0.00000	0	0.00000	0	0.00000	26	0.00001	34	0.00001
Halomonas sp. GT	1971364	S	0	0.00000	0	0.00000	0	0.00000	75	0.00003	13	0.00001	82	0.00003	7391	0.00132	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00000	0	0.00000	0	0.00000	189	0.00010	0	0.00000	0	0.00000	0	0.00000
Jeotgalibaca dankookensis	708126	S	0	0.00000	0	0.00000	0	0.00000	37	0.00002	457	0.00018	274	0.00010	1341	0.00024	0	0.00000	82	0.00001	48	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Chryseobacterium sp. T16E-39	2015076	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	27	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptococcus agalactiae	1311	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	357	0.00003	645	0.00012	0	0.00000	0	0.00000	0	0.00000	49	0.00001	34	0.00002	0	0.00000	0	0.00000	0	0.00000	44	0.00001	136	0.00002
Klebsiella aerogenes	548	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	53	0.00001	47	0.00003	0	0.00000	0	0.00000	0	0.00000	12	0.00000	28	0.00000
Raoultella planticola	575	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	24	0.00000	0	0.00000	28	0.00000	29	0.00001	0	0.00000	0	0.00000	0	0.00000	2608	0.00066	991	0.00063	0	0.00000	0	0.00000	0	0.00000	70	0.00002	274	0.00004
Anaerococcus prevotii	33034	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	78	0.00001	69	0.00001	0	0.00000	0	0.00000	0	0.00000	140	0.00004	95	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Actinotignum schaalii	59505	S	0	0.00000	0	0.00000	0	0.00000	16	0.00001	13	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptococcus virus 9874	1814960	S	0	0.00000	194	0.00011	343	0.00038	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	2857	0.00072	888	0.00057	0	0.00000	0	0.00000	0	0.00000	55	0.00001	88	0.00001
Cellulomonas fimi	1708	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Devriesea agamarum	472569	S	44	0.00003	25	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14	0.00000	0	0.00000	16	0.00000	0	0.00000	68	0.00005	33	0.00001	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptomyces bingchenggensis	379067	S	10	0.00001	0	0.00000	0	0.00000	10	0.00000	19	0.00001	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	22	0.00001	0	0.00000	0	0.00000	0	0.00000
Comamonas testosteroni	285	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	65	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactobacillus virus Lb338-1	632112	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	136	0.00001	19	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Leuconostoc kimchii	136609	S	0	0.00000	36	0.00002	78	0.00009	33	0.00001	84	0.00003	87	0.00003	95	0.00002	1250	0.00008	414	0.00004	386	0.00007	0	0.00000	0	0.00000	0	0.00000	57	0.00001	20	0.00001	0	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000
Planococcus maritimus	192421	S	54	0.00004	123	0.00007	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Microbacterium paludicola	300019	S	0	0.00000	0	0.00000	0	0.00000	25	0.00001	25	0.00001	18	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	21	0.00001	15	0.00000	21	0.00001	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Staphylococcus phage phiRS7	1403390	S	99	0.00007	435	0.00024	290	0.00032	320	0.00014	356	0.00014	517	0.00018	34	0.00001	288	0.00002	2356	0.00022	1929	0.00037	17	0.00001	0	0.00000	0	0.00000	22	0.00001	17	0.00001	12	0.00005	327	0.00017	0	0.00000	25	0.00001	94	0.00001
Lactobacillus helveticus	1587	S	26	0.00002	21	0.00001	78	0.00009	207	0.00009	188	0.00008	235	0.00008	1047	0.00019	152	0.00001	3668	0.00035	1182	0.00023	0	0.00000	0	0.00000	0	0.00000	693	0.00018	268	0.00017	0	0.00000	0	0.00000	0	0.00000	554	0.00015	638	0.00010
Bacillus virus SPbeta	66797	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00001	13	0.00000	0	0.00000	0	0.00000	28	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactococcus phage 1358	741942	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	18	0.00000	25	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	346	0.00009	1889	0.00029
Pseudarthrobacter phenanthrenivorans	361575	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000	102	0.00007	102	0.00003	16	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Escherichia coli	562	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	28	0.00001	1188	0.00007	531	0.00005	648	0.00012	0	0.00000	0	0.00000	0	0.00000	2266	0.00057	1544	0.00099	0	0.00000	0	0.00000	0	0.00000	297	0.00008	623	0.00010
Plautia stali symbiont	891974	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	18	0.00000
Bacillus flexus	86664	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	39	0.00002	16	0.00001	18	0.00000	0	0.00000	17	0.00000	20	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Carnobacterium inhibens	147709	S	0	0.00000	15	0.00001	10	0.00001	0	0.00000	31	0.00001	15	0.00001	646	0.00012	0	0.00000	1115	0.00011	467	0.00009	0	0.00000	0	0.00000	0	0.00000	51	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	753	0.00020	405	0.00006
Halomonas aestuarii	1897729	S	0	0.00000	0	0.00000	0	0.00000	169	0.00007	16	0.00001	95	0.00003	78	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Staphylococcus haemolyticus	1283	S	392	0.00028	1961	0.00110	828	0.00092	994	0.00044	1152	0.00046	2135	0.00075	466	0.00008	1100	0.00007	865	0.00008	564	0.00011	119	0.00008	14	0.00000	19	0.00001	17	0.00000	31	0.00002	150	0.00067	785	0.00041	104	0.00009	98	0.00003	218	0.00003
Pantoea ananatis	553	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	20	0.00000	19	0.00000	0	0.00000	0	0.00000	0	0.00000	22	0.00001	15	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Acinetobacter sp. SWBY1	2079596	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	95	0.00001	144	0.00003	0	0.00000	0	0.00000	0	0.00000	65	0.00002	16	0.00001	0	0.00000	0	0.00000	0	0.00000	63	0.00002	95	0.00001
Lactobacillus phage Lc-Nu	146269	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Acinetobacter equi	1324350	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	19	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Klebsiella sp. LTGPAF-6F	1905288	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	22	0.00001	13	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Tessaracoccus flavescens	399497	S	16	0.00001	63	0.00004	0	0.00000	125	0.00006	68	0.00003	83	0.00003	30	0.00001	12	0.00000	33	0.00000	0	0.00000	139	0.00009	146	0.00004	169	0.00005	76	0.00002	28	0.00002	0	0.00000	35	0.00002	0	0.00000	11	0.00000	0	0.00000
Hafnia sp. CBA7124	1848580	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	150	0.00001	175	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	2091	0.00055	3231	0.00050
Hoyosella subflava	639313	S	0	0.00000	17	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00001	18	0.00000	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sorangium cellulosum	56	S	0	0.00000	0	0.00000	0	0.00000	15	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Saccharomonospora viridis	1852	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Brachybacterium sp. P6-10-X1	1903186	S	19030	0.01340	11262	0.00634	2019	0.00224	12385	0.00547	14619	0.00590	25502	0.00898	2810	0.00050	1880	0.00011	3339	0.00032	125	0.00002	47224	0.03166	57899	0.01597	39542	0.01273	7384	0.00186	1986	0.00127	581	0.00261	48777	0.02521	1252	0.00113	937	0.00025	1452	0.00022
Streptococcus sp. FDAARGOS_192	1839799	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	331	0.00006	0	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	20	0.00001	25	0.00000
Microbacterium testaceum	2033	S	0	0.00000	0	0.00000	0	0.00000	14	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00001	13	0.00000	31	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Staphylococcus virus Rodi	1980962	S	0	0.00000	295	0.00017	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Marinovum algicola	42444	S	0	0.00000	0	0.00000	0	0.00000	12	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Microbacterium chocolatum	84292	S	0	0.00000	0	0.00000	0	0.00000	21	0.00001	18	0.00001	0	0.00000	32	0.00001	26	0.00000	0	0.00000	0	0.00000	84	0.00006	70	0.00002	54	0.00002	28	0.00001	0	0.00000	0	0.00000	95	0.00005	0	0.00000	0	0.00000	11	0.00000
Catenulispora acidiphila	304895	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	18	0.00001	30	0.00001	19	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptococcus salivarius	1304	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	208	0.00004	0	0.00000	2233	0.00021	572	0.00011	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	804	0.00021	1279	0.00020
Enterobacter cloacae complex sp. FDA-CDC-AR_0164	2077136	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	18	0.00000	39	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	32	0.00001	66	0.00001
Arthrobacter sp. DCT5	2211210	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	222	0.00015	225	0.00006	42	0.00001	19	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Acinetobacter defluvii	1871111	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	86	0.00001	137	0.00003	0	0.00000	0	0.00000	0	0.00000	173	0.00004	92	0.00006	0	0.00000	0	0.00000	0	0.00000	22	0.00001	44	0.00001
Glutamicibacter arilaitensis	256701	S	1046	0.00074	2905	0.00164	327	0.00036	1981	0.00087	1608	0.00065	2245	0.00079	40323	0.00721	194	0.00001	324	0.00003	113	0.00002	4367	0.00293	4122	0.00114	2373	0.00076	1895	0.00048	282	0.00018	57	0.00026	3747	0.00194	161	0.00015	186	0.00005	270	0.00004
Pectobacterium wasabiae	55208	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	31	0.00001	32	0.00000
Mycobacterium dioxanotrophicus	482462	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudoalteromonas nigrifaciens	28109	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	21	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Saccharothrix espanaensis	103731	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Yersinia intermedia	631	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	44	0.00001	19	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Isoptericola variabilis	139208	S	0	0.00000	12	0.00001	0	0.00000	29	0.00001	14	0.00001	15	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	20	0.00001	19	0.00001	17	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactococcus garvieae	1363	S	0	0.00000	46	0.00003	57	0.00006	36	0.00002	89	0.00004	73	0.00003	199	0.00004	315	0.00002	13969	0.00133	9631	0.00185	0	0.00000	0	0.00000	0	0.00000	511	0.00013	181	0.00012	0	0.00000	0	0.00000	0	0.00000	3764	0.00099	5177	0.00080
Enterococcus faecium	1352	S	1111	0.00078	1341	0.00076	715	0.00079	5572	0.00246	11130	0.00449	24324	0.00857	349	0.00006	8068	0.00049	7170	0.00068	6013	0.00116	265	0.00018	73	0.00002	155	0.00005	5486	0.00139	2456	0.00157	124	0.00056	7476	0.00386	61	0.00006	1139	0.00030	1882	0.00029
Lactococcus virus sk1	31532	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	104	0.00002	0	0.00000	33	0.00000	41	0.00001	0	0.00000	0	0.00000	0	0.00000	38	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	26	0.00000
Cupriavidus basilensis	68895	S	0	0.00000	0	0.00000	0	0.00000	27	0.00001	12	0.00000	19	0.00001	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Leclercia sp. LSNIH1	1920114	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	69	0.00002	25	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pectobacterium atrosepticum	29471	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	32	0.00000	80	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	42	0.00001	82	0.00001
Corynebacterium frankenforstense	1230998	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	19	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	26	0.00002	20	0.00001	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactobacillus plantarum	1590	S	30	0.00002	52	0.00003	365	0.00040	9887	0.00436	16102	0.00650	13991	0.00493	23201	0.00415	4721	0.00028	333472	0.03178	56130	0.01079	0	0.00000	0	0.00000	12	0.00000	26792	0.00677	16725	0.01068	384	0.00173	21	0.00001	52	0.00005	5053	0.00133	2154	0.00033
Pseudomonas yamanorum	515393	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	45	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Gordonia iterans	1004901	S	0	0.00000	12	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	19	0.00001	21	0.00001	24	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Leuconostoc mesenteroides	1245	S	4565	0.00321	7474	0.00421	20143	0.02231	13942	0.00616	43761	0.01766	40392	0.01422	2503	0.00045	12352	0.00074	63898	0.00609	42498	0.00817	0	0.00000	0	0.00000	0	0.00000	467	0.00012	201	0.00013	118	0.00053	0	0.00000	0	0.00000	9442	0.00249	6629	0.00102
Leclercia sp. LSNIH3	1920116	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000	29	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Staphylococcus xylosus	1288	S	1013	0.00071	3841	0.00216	3165	0.00351	2996	0.00132	4583	0.00185	5860	0.00206	806	0.00014	6504	0.00039	16589	0.00158	7133	0.00137	303	0.00020	31	0.00001	146	0.00005	1790	0.00045	1555	0.00099	267	0.00120	1405	0.00073	209	0.00019	139	0.00004	348	0.00005
Psychrobacter cryohalolentis	330922	S	0	0.00000	41	0.00002	11	0.00001	0	0.00000	0	0.00000	0	0.00000	41	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	126	0.00003	25	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas fragi	296	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	78	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	31	0.00001	152	0.00004	46	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacillus licheniformis	1402	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	26	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactococcus phage P680	1262537	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	821	0.00015	0	0.00000	859	0.00008	960	0.00018	0	0.00000	0	0.00000	0	0.00000	2453	0.00062	674	0.00043	0	0.00000	0	0.00000	0	0.00000	0	0.00000	165	0.00003
